pid,sawa2,line,offwrist,activity,marker,whitelight,redlight,greenlight,bluelight,wake,interval,starth,day,dayofweek,validday,time
00306064,1,52,0,129,0,13602.22,568,1350,468,1,ACTIVE,0,1,1,1,14:41:30
00306064,1,53,0,191,0,20745.16,1140,2000,691,1,ACTIVE,0,1,1,1,14:42:00
00306064,1,54,0,233,0,14161.79,753,1350,606,1,ACTIVE,0,1,1,1,14:42:30
00306064,1,55,0,197,0,6849.89,368,661,224,1,ACTIVE,0,1,1,1,14:43:00
00306064,1,56,0,145,0,35.43,9.68,1.54,0.531,1,ACTIVE,0,1,1,1,14:43:30
00306064,1,57,0,407,0,4763.65,272,458,142,1,ACTIVE,0,1,1,1,14:44:00
00306064,1,58,0,140,0,10887.29,633,1040,331,1,ACTIVE,0,1,1,1,14:44:30
00306064,1,59,0,140,0,8655.25,478,839,229,1,ACTIVE,0,1,1,1,14:45:00
00306064,1,60,0,124,0,11307.35,633,1090,345,1,ACTIVE,0,1,1,1,14:45:30
00306064,1,61,0,165,0,11499.79,510,1140,385,1,ACTIVE,0,1,1,1,14:46:00
00306064,1,62,0,140,0,7818.6,438,753,234,1,ACTIVE,0,1,1,1,14:46:30
00306064,1,63,0,241,0,12489.25,499,1240,488,1,ACTIVE,0,1,1,1,14:47:00
00306064,1,64,0,218,0,6027.85,377,568,201,1,ACTIVE,0,1,1,1,14:47:30
00306064,1,65,0,241,0,8391.08,368,821,353,1,ACTIVE,0,1,1,1,14:48:00
00306064,1,66,0,225,0,5823.93,324,556,219,1,ACTIVE,0,1,1,1,14:48:30
00306064,1,67,0,116,0,367.18,25.1,33.3,18.5,1,ACTIVE,0,1,1,1,14:49:00
00306064,1,68,0,150,0,1183.33,62.4,112,59.7,1,ACTIVE,0,1,1,1,14:49:30
00306064,1,69,0,225,0,2592.47,127,244,158,1,ACTIVE,0,1,1,1,14:50:00
00306064,1,70,0,334,0,12890.14,620,1270,393,1,ACTIVE,0,1,1,1,14:50:30
00306064,1,71,0,462,0,11541.59,478,1140,488,1,ACTIVE,0,1,1,1,14:51:00
00306064,1,72,0,434,0,3804.19,214,361,158,1,ACTIVE,0,1,1,1,14:51:30
00306064,1,73,0,448,0,4832.91,239,468,192,1,ACTIVE,0,1,1,1,14:52:00
00306064,1,74,0,334,0,7368.64,310,721,338,1,ACTIVE,0,1,1,1,14:52:30
00306064,1,75,0,210,0,4955.34,303,458,255,1,ACTIVE,0,1,1,1,14:53:00
00306064,1,76,0,420,0,3296.55,165,317,145,1,ACTIVE,0,1,1,1,14:53:30
00306064,1,77,0,218,0,4221.84,188,411,192,1,ACTIVE,0,1,1,1,14:54:00
00306064,1,78,0,462,0,2164.26,100,210,96.2,1,ACTIVE,0,1,1,1,14:54:30
00306064,1,79,0,155,0,1209.63,34.8,122,58.4,1,ACTIVE,0,1,1,1,14:55:00
00306064,1,80,0,160,0,2500.27,105,244,119,1,ACTIVE,0,1,1,1,14:55:30
00306064,1,81,0,369,0,8145.28,229,821,411,1,ACTIVE,0,1,1,1,14:56:00
00306064,1,82,0,257,0,5351.46,162,532,303,1,ACTIVE,0,1,1,1,14:56:30
00306064,1,83,0,420,0,2204.55,114,210,105,1,ACTIVE,0,1,1,1,14:57:00
00306064,1,84,0,145,0,14697.32,197,1570,448,1,ACTIVE,0,1,1,1,14:57:30
00306064,1,85,0,233,0,11812.15,114,1240,647,1,ACTIVE,0,1,1,1,14:58:00
00306064,1,86,0,233,0,7256.04,92.1,753,420,1,ACTIVE,0,1,1,1,14:58:30
00306064,1,87,0,109,0,884.49,71,28.6,438,1,ACTIVE,0,1,1,1,14:59:00
00306064,1,88,0,129,0,3218.59,68,331,158,1,ACTIVE,0,1,1,1,14:59:30
00306064,1,89,0,303,0,1969.77,86.3,192,86.3,1,ACTIVE,0,1,1,1,15:00:00
00306064,1,90,0,86,0,1905.01,69.5,188,94.1,1,ACTIVE,0,1,1,1,15:00:30
00306064,1,91,0,54,0,623.65,28,59.7,35.5,1,ACTIVE,0,1,1,1,15:01:00
00306064,1,92,0,275,0,3886.81,103,411,58.4,1,ACTIVE,0,1,1,1,15:01:30
00306064,1,93,0,407,0,7067.18,255,706,297,1,ACTIVE,0,1,1,1,15:02:00
00306064,1,94,0,303,0,7520.95,420,721,255,1,ACTIVE,0,1,1,1,15:02:30
00306064,1,95,0,257,0,10212.91,620,977,266,1,ACTIVE,0,1,1,1,15:03:00
00306064,1,96,0,369,0,6255.39,368,593,224,1,ACTIVE,0,1,1,1,15:03:30
00306064,1,97,0,184,0,7081.68,331,691,278,1,ACTIVE,0,1,1,1,15:04:00
00306064,1,98,0,324,0,9282.8,411,915,331,1,ACTIVE,0,1,1,1,15:04:30
00306064,1,99,0,218,0,2073.3,57.2,210,100,1,ACTIVE,0,1,1,1,15:05:00
00306064,1,100,0,266,0,2308.83,68,229,142,1,ACTIVE,0,1,1,1,15:05:30
00306064,1,101,0,407,0,3049.5,47.1,317,158,1,ACTIVE,0,1,1,1,15:06:00
00306064,1,102,0,561,0,17489.4,1140,1640,544,1,ACTIVE,0,1,1,1,15:06:30
00306064,1,103,0,293,0,17790.06,706,1790,499,1,ACTIVE,0,1,1,1,15:07:00
00306064,1,104,0,172,0,14181.91,593,1410,468,1,ACTIVE,0,1,1,1,15:07:30
00306064,1,105,0,324,0,20120.9,753,2000,896,1,ACTIVE,0,1,1,1,15:08:00
00306064,1,106,0,197,0,11373.15,770,1060,317,1,ACTIVE,0,1,1,1,15:08:30
00306064,1,107,0,303,0,8047.38,385,786,284,1,ACTIVE,0,1,1,1,15:09:00
00306064,1,108,0,293,0,3584.98,100,361,188,1,ACTIVE,0,1,1,1,15:09:30
00306064,1,109,0,233,0,2786.5,82.7,278,155,1,ACTIVE,0,1,1,1,15:10:00
00306064,1,110,0,218,0,2668.73,80.9,266,145,1,ACTIVE,0,1,1,1,15:10:30
00306064,1,111,0,257,0,3899.47,107,393,201,1,ACTIVE,0,1,1,1,15:11:00
00306064,1,112,0,248,0,4956.53,155,499,224,1,ACTIVE,0,1,1,1,15:11:30
00306064,1,113,0,241,0,4957.05,145,499,244,1,ACTIVE,0,1,1,1,15:12:00
00306064,1,114,0,314,0,6657.16,239,661,310,1,ACTIVE,0,1,1,1,15:12:30
00306064,1,115,0,394,0,6845.95,249,676,345,1,ACTIVE,0,1,1,1,15:13:00
00306064,1,116,0,357,0,22700.69,1270,2180,770,1,ACTIVE,0,1,1,1,15:13:30
00306064,1,117,0,210,0,2468.43,68,249,122,1,ACTIVE,0,1,1,1,15:14:00
00306064,1,118,0,241,0,12874.77,532,1270,556,1,ACTIVE,0,1,1,1,15:14:30
00306064,1,119,0,293,0,2753.75,74.2,278,142,1,ACTIVE,0,1,1,1,15:15:00
00306064,1,120,0,266,0,2793.4,92.1,278,142,1,ACTIVE,0,1,1,1,15:15:30
00306064,1,121,0,59,0,17003.52,737,1680,620,1,ACTIVE,0,1,1,1,15:16:00
00306064,1,122,0,155,0,21686.79,593,2220,821,1,ACTIVE,0,1,1,1,15:16:30
00306064,1,123,0,124,0,1826.31,107,173,71,1,ACTIVE,0,1,1,1,15:17:00
00306064,1,124,0,257,0,1787.29,103,169,74.2,1,ACTIVE,0,1,1,1,15:17:30
00306064,1,125,0,448,0,4469.17,142,448,214,1,ACTIVE,0,1,1,1,15:18:00
00306064,1,126,0,448,0,6006.13,152,606,331,1,ACTIVE,0,1,1,1,15:18:30
00306064,1,127,0,509,0,9790.17,478,935,499,1,ACTIVE,0,1,1,1,15:19:00
00306064,1,128,0,357,0,5767.62,377,532,249,1,ACTIVE,0,1,1,1,15:19:30
00306064,1,129,0,241,0,8187.45,239,821,429,1,ACTIVE,0,1,1,1,15:20:00
00306064,1,130,0,97,0,8231.5,249,821,448,1,ACTIVE,0,1,1,1,15:20:30
00306064,1,131,0,165,0,7765.95,266,770,402,1,ACTIVE,0,1,1,1,15:21:00
00306064,1,132,0,275,0,9090.96,438,876,411,1,ACTIVE,0,1,1,1,15:21:30
00306064,1,133,0,394,0,9219.33,429,896,393,1,ACTIVE,0,1,1,1,15:22:00
00306064,1,134,0,178,0,8660.7,331,858,385,1,ACTIVE,0,1,1,1,15:22:30
00306064,1,135,0,129,0,7086.59,261,706,303,1,ACTIVE,0,1,1,1,15:23:00
00306064,1,136,0,257,0,8574.82,377,839,361,1,ACTIVE,0,1,1,1,15:23:30
00306064,1,137,0,257,0,9807.77,377,956,556,1,ACTIVE,0,1,1,1,15:24:00
00306064,1,138,0,241,0,51880.63,2700,5070,1410,1,ACTIVE,0,1,1,1,15:24:30
00306064,1,139,0,140,0,7212.13,249,721,317,1,ACTIVE,0,1,1,1,15:25:00
00306064,1,140,0,191,0,5941.14,197,593,284,1,ACTIVE,0,1,1,1,15:25:30
00306064,1,141,0,172,0,8490.65,331,821,521,1,ACTIVE,0,1,1,1,15:26:00
00306064,1,142,0,248,0,8109.78,278,804,420,1,ACTIVE,0,1,1,1,15:26:30
00306064,1,143,0,303,0,12946.62,478,1290,510,1,ACTIVE,0,1,1,1,15:27:00
00306064,1,144,0,314,0,1059.53,210,25.1,345,1,ACTIVE,0,1,1,1,15:27:30
00306064,1,145,0,184,0,1682.33,69.5,165,74.2,1,ACTIVE,0,1,1,1,15:28:00
00306064,1,146,0,394,0,4285.01,173,420,210,1,ACTIVE,0,1,1,1,15:28:30
00306064,1,147,0,113,0,6001.29,201,593,331,1,ACTIVE,0,1,1,1,15:29:00
00306064,1,148,0,172,0,4529.99,155,448,244,1,ACTIVE,0,1,1,1,15:29:30
00306064,1,149,0,303,0,2696.1,107,266,117,1,ACTIVE,0,1,1,1,15:30:00
00306064,1,150,0,145,0,1685.03,86.3,162,71,1,ACTIVE,0,1,1,1,15:30:30
00306064,1,151,0,275,0,7314.63,278,721,353,1,ACTIVE,0,1,1,1,15:31:00
00306064,1,152,0,109,0,5360.22,169,532,297,1,ACTIVE,0,1,1,1,15:31:30
00306064,1,153,0,172,0,5737.75,188,568,317,1,ACTIVE,0,1,1,1,15:32:00
00306064,1,154,0,178,0,6402.48,210,633,361,1,ACTIVE,0,1,1,1,15:32:30
00306064,1,155,0,357,0,5374.78,152,532,345,1,ACTIVE,0,1,1,1,15:33:00
00306064,1,156,0,394,0,741.96,98.3,23,297,1,ACTIVE,0,1,1,1,15:33:30
00306064,1,157,0,266,0,2511.79,86.3,249,125,1,ACTIVE,0,1,1,1,15:34:00
00306064,1,158,0,334,0,2788.84,721,52.4,676,1,ACTIVE,0,1,1,1,15:34:30
00306064,1,159,0,357,0,20655.7,876,2000,1140,1,ACTIVE,0,1,1,1,15:35:00
00306064,1,160,0,266,0,16648.81,620,1640,821,1,ACTIVE,0,1,1,1,15:35:30
00306064,1,161,0,233,0,3164.16,205,297,103,1,ACTIVE,0,1,1,1,15:36:00
00306064,1,162,0,178,0,358.03,17.4,34.8,14,1,ACTIVE,0,1,1,1,15:36:30
00306064,1,163,0,165,0,13.04,3.81,0.119,3.28,1,ACTIVE,0,1,1,1,15:37:00
00306064,1,164,0,346,0,7.04,0.531,0.646,0.196,1,ACTIVE,0,1,1,1,15:37:30
00306064,1,165,0,178,0,46.05,4.44,3.98,1.24,1,ACTIVE,0,1,1,1,15:38:00
00306064,1,166,0,109,0,722.6,51.3,66.6,24,1,ACTIVE,0,1,1,1,15:38:30
00306064,1,167,0,184,0,534.53,49.1,47.1,12.6,1,ACTIVE,0,1,1,1,15:39:00
00306064,1,168,0,407,0,19.42,2.32,1.6,0.228,1,ACTIVE,0,1,1,1,15:39:30
00306064,1,169,0,658,0,18.54,2.47,1.47,0.172,1,ACTIVE,0,1,1,1,15:40:00
00306064,1,170,0,598,0,30.87,4.44,2.37,0.29,1,ACTIVE,0,1,1,1,15:40:30
00306064,1,171,0,493,0,24,3.35,1.87,0.228,1,ACTIVE,0,1,1,1,15:41:00
00306064,1,172,0,314,0,19.77,1.6,1.79,0.52,1,ACTIVE,0,1,1,1,15:41:30
00306064,1,173,0,178,0,40.27,4.16,3.5,0.401,1,ACTIVE,0,1,1,1,15:42:00
00306064,1,174,0,561,0,36.85,4.84,2.94,0.352,1,ACTIVE,0,1,1,1,15:42:30
00306064,1,175,0,248,0,39.27,3.73,3.42,0.954,1,ACTIVE,0,1,1,1,15:43:00
00306064,1,176,0,155,0,206.22,14.6,18.9,7.31,1,ACTIVE,0,1,1,1,15:43:30
00306064,1,177,0,407,0,21.92,2.08,1.95,0.228,1,ACTIVE,0,1,1,1,15:44:00
00306064,1,178,0,822,0,60.01,4.34,5.51,1.95,1,ACTIVE,0,1,1,1,15:44:30
00306064,1,179,0,462,0,167.66,9.68,16.6,0.477,1,ACTIVE,0,1,1,1,15:45:00
00306064,1,180,0,369,0,14.73,1.67,1.24,0.184,1,ACTIVE,0,1,1,1,15:45:30
00306064,1,181,0,346,0,177.95,14,15.9,6.85,1,ACTIVE,0,1,1,1,15:46:00
00306064,1,182,0,420,0,30.91,3.14,2.64,0.785,1,ACTIVE,0,1,1,1,15:46:30
00306064,1,183,0,82,0,89.1,9.68,7.63,0.802,1,ACTIVE,0,1,1,1,15:47:00
00306064,1,184,0,129,0,93.25,11.5,7.63,0.894,1,ACTIVE,0,1,1,1,15:47:30
00306064,1,185,0,172,0,299.29,23,26.8,12.6,1,ACTIVE,0,1,1,1,15:48:00
00306064,1,186,0,160,0,407.1,21.6,38.7,18.5,1,ACTIVE,0,1,1,1,15:48:30
00306064,1,187,0,284,0,26.92,2.47,2.37,0.646,1,ACTIVE,0,1,1,1,15:49:00
00306064,1,188,0,334,0,29.92,2.22,2.76,0.802,1,ACTIVE,0,1,1,1,15:49:30
00306064,1,189,0,448,0,133.97,5.76,13.1,5.88,1,ACTIVE,0,1,1,1,15:50:00
00306064,1,190,0,407,0,45.27,3.21,4.16,1.6,1,ACTIVE,0,1,1,1,15:50:30
00306064,1,191,0,233,0,31.52,2.88,2.76,0.933,1,ACTIVE,0,1,1,1,15:51:00
00306064,1,192,0,369,0,270.58,14.9,25.7,11.8,1,ACTIVE,0,1,1,1,15:51:30
00306064,1,193,0,266,0,214.37,12.3,20.2,9.27,1,ACTIVE,0,1,1,1,15:52:00
00306064,1,194,0,334,0,53.66,4.84,4.74,1.35,1,ACTIVE,0,1,1,1,15:52:30
00306064,1,195,0,101,0,421.58,28,39.6,12,1,ACTIVE,0,1,1,1,15:53:00
00306064,1,196,0,257,0,1017.61,49.1,100,26.8,1,ACTIVE,0,1,1,1,15:53:30
00306064,1,197,0,233,0,17.53,1.75,1.54,0.196,1,ACTIVE,0,1,1,1,15:54:00
00306064,1,198,0,314,0,140.12,12,12.8,1.06,1,ACTIVE,0,1,1,1,15:54:30
00306064,1,199,0,293,0,14.75,1.35,1.32,0.192,1,ACTIVE,0,1,1,1,15:55:00
00306064,1,200,0,248,0,13.45,1.6,1.11,0.165,1,ACTIVE,0,1,1,1,15:55:30
00306064,1,201,0,155,0,24.77,2.08,2.22,0.674,1,ACTIVE,0,1,1,1,15:56:00
00306064,1,202,0,334,0,197.23,14.3,18.1,6.14,1,ACTIVE,0,1,1,1,15:56:30
00306064,1,203,0,314,0,802.61,47.1,75.8,31.9,1,ACTIVE,0,1,1,1,15:57:00
00306064,1,204,0,407,0,30.93,2.13,2.88,0.933,1,ACTIVE,0,1,1,1,15:57:30
00306064,1,205,0,394,0,64.87,6.7,5.63,0.66,1,ACTIVE,0,1,1,1,15:58:00
00306064,1,206,0,116,0,2729.38,94.1,278,79.2,1,ACTIVE,0,1,1,1,15:58:30
00306064,1,207,0,191,0,99.66,7.15,9.47,0.802,1,ACTIVE,0,1,1,1,15:59:00
00306064,1,208,0,150,0,97.55,5.51,9.27,3.81,1,ACTIVE,0,1,1,1,15:59:30
00306064,1,209,0,109,0,30.67,2.82,2.7,0.751,1,ACTIVE,0,1,1,1,16:00:00
00306064,1,210,0,67,0,28.03,1.87,2.64,0.72,1,ACTIVE,0,1,1,1,16:00:30
00306064,1,211,0,303,0,23.45,2.76,1.95,0.26,1,ACTIVE,0,1,1,1,16:01:00
00306064,1,212,0,172,0,45.6,3.57,4.16,1.16,1,ACTIVE,0,1,1,1,16:01:30
00306064,1,213,0,82,0,44.72,3.14,4.16,1.24,1,ACTIVE,0,1,1,1,16:02:00
00306064,1,214,0,0,0,46.76,3.28,4.34,1.35,1,ACTIVE,0,1,1,1,16:02:30
00306064,1,215,0,113,0,44.52,3.01,4.16,1.32,1,ACTIVE,0,1,1,1,16:03:00
00306064,1,216,0,0,0,47.42,3.14,4.44,1.47,1,ACTIVE,0,1,1,1,16:03:30
00306064,1,217,0,35,0,34.77,2.47,3.21,1.11,1,ACTIVE,0,1,1,1,16:04:00
00306064,1,218,0,218,0,34.05,2.47,3.14,0.996,1,ACTIVE,0,1,1,1,16:04:30
00306064,1,219,0,293,0,36.77,2.82,3.35,1.11,1,ACTIVE,0,1,1,1,16:05:00
00306064,1,220,0,204,0,36.04,2.47,3.35,1.13,1,ACTIVE,0,1,1,1,16:05:30
00306064,1,221,0,61,0,35.99,2.47,3.35,1.09,1,ACTIVE,0,1,1,1,16:06:00
00306064,1,222,0,369,0,52.05,4.84,4.64,0.689,1,ACTIVE,0,1,1,1,16:06:30
00306064,1,223,0,129,0,193.61,11.5,18.5,5.28,1,ACTIVE,0,1,1,1,16:07:00
00306064,1,224,0,381,0,205.09,13.4,19.4,5.39,1,ACTIVE,0,1,1,1,16:07:30
00306064,1,225,0,346,0,48.55,4.07,4.44,0.618,1,ACTIVE,0,1,1,1,16:08:00
00306064,1,226,0,357,0,33.16,2.32,3.07,1.04,1,ACTIVE,0,1,1,1,16:08:30
00306064,1,227,0,178,0,35.34,2.47,3.28,1.06,1,ACTIVE,0,1,1,1,16:09:00
00306064,1,228,0,82,0,35.31,2.47,3.28,1.04,1,ACTIVE,0,1,1,1,16:09:30
00306064,1,229,0,191,0,31.7,1.71,3.07,0.933,1,ACTIVE,0,1,1,1,16:10:00
00306064,1,230,0,369,0,28.68,2.82,2.53,0.29,1,ACTIVE,0,1,1,1,16:10:30
00306064,1,231,0,334,0,2865.84,114,284,114,1,ACTIVE,0,1,1,1,16:11:00
00306064,1,232,0,346,0,117.28,16.6,9.07,0.954,1,ACTIVE,0,1,1,1,16:11:30
00306064,1,233,0,381,0,84.69,4.95,7.97,3.65,1,ACTIVE,0,1,1,1,16:12:00
00306064,1,234,0,284,0,127.9,6.28,12.3,5.88,1,ACTIVE,0,1,1,1,16:12:30
00306064,1,235,0,23,0,154.9,8.88,14.6,6.7,1,ACTIVE,0,1,1,1,16:13:00
00306064,1,236,0,145,0,160.63,8.69,15.3,7.15,1,ACTIVE,0,1,1,1,16:13:30
00306064,1,237,0,394,0,14.57,1.41,1.26,0.352,1,ACTIVE,0,1,1,1,16:14:00
00306064,1,238,0,210,0,27.43,2.47,2.42,0.704,1,ACTIVE,0,1,1,1,16:14:30
00306064,1,239,0,69,0,25.09,3.14,2.04,0.296,1,ACTIVE,0,1,1,1,16:15:00
00306064,1,240,0,314,0,29.19,2.58,2.58,0.785,1,ACTIVE,0,1,1,1,16:15:30
00306064,1,241,0,225,0,50.54,5.06,4.34,1.21,1,ACTIVE,0,1,1,1,16:16:00
00306064,1,242,0,155,0,76.73,5.63,7.31,0.26,1,ACTIVE,0,1,1,1,16:16:30
00306064,1,243,0,324,0,38.91,2.88,3.57,1.13,1,ACTIVE,0,1,1,1,16:17:00
00306064,1,244,0,448,0,40.99,2.53,3.9,1.16,1,ACTIVE,0,1,1,1,16:17:30
00306064,1,245,0,160,0,33.95,3.01,3.01,0.894,1,ACTIVE,0,1,1,1,16:18:00
00306064,1,246,0,134,0,107.16,6.28,10.1,4.34,1,ACTIVE,0,1,1,1,16:18:30
00306064,1,247,0,109,0,207.45,11.8,19.8,7.47,1,ACTIVE,0,1,1,1,16:19:00
00306064,1,248,0,165,0,152.15,10.8,14,5.28,1,ACTIVE,0,1,1,1,16:19:30
00306064,1,249,0,303,0,28,2.32,2.53,0.674,1,ACTIVE,0,1,1,1,16:20:00
00306064,1,250,0,218,0,156.2,7.31,15.3,5.88,1,ACTIVE,0,1,1,1,16:20:30
00306064,1,251,0,172,0,20.61,2.13,1.79,0.238,1,ACTIVE,0,1,1,1,16:21:00
00306064,1,252,0,248,0,246.22,12.8,23.5,10.8,1,ACTIVE,0,1,1,1,16:21:30
00306064,1,253,0,303,0,226.15,5.63,23,11,1,ACTIVE,0,1,1,1,16:22:00
00306064,1,254,0,293,0,4.63,0.579,0.376,0.0512,1,ACTIVE,0,1,1,1,16:22:30
00306064,1,255,0,346,0,24.01,1.95,2.17,0.618,1,ACTIVE,0,1,1,1,16:23:00
00306064,1,256,0,381,0,174.44,6.01,17.8,5.17,1,ACTIVE,0,1,1,1,16:23:30
00306064,1,257,0,124,0,123.83,8.69,11.8,1.44,1,ACTIVE,0,1,1,1,16:24:00
00306064,1,258,0,0,0,7.61,0.837,0.646,0.0919,1,ACTIVE,0,1,1,1,16:24:30
00306064,1,259,0,0,0,7.61,0.837,0.646,0.0919,1,ACTIVE,0,1,1,1,16:25:00
00306064,1,260,0,0,0,7.09,0.82,0.592,0.088,1,ACTIVE,0,1,1,1,16:25:30
00306064,1,261,0,64,0,9.94,0.837,0.894,0.244,1,ACTIVE,0,1,1,1,16:26:00
00306064,1,262,0,124,0,28.85,2.7,2.53,0.689,1,ACTIVE,0,1,1,1,16:26:30
00306064,1,263,0,257,0,151.36,26.8,10.3,1.5,1,ACTIVE,0,1,1,1,16:27:00
00306064,1,264,0,293,0,17.99,2.47,1.41,0.172,1,ACTIVE,0,1,1,1,16:27:30
00306064,1,265,0,241,0,25.72,4.16,1.83,0.487,1,ACTIVE,0,1,1,1,16:28:00
00306064,1,266,0,204,0,157.65,7.63,15.3,6.56,1,ACTIVE,0,1,1,1,16:28:30
00306064,1,267,0,257,0,125.34,8.32,11.8,3.57,1,ACTIVE,0,1,1,1,16:29:00
00306064,1,268,0,369,0,6.72,0.802,0.555,0.079,1,ACTIVE,0,1,1,1,16:29:30
00306064,1,269,0,210,0,5.39,0.674,0.437,0.0596,1,ACTIVE,0,1,1,1,16:30:00
00306064,1,270,0,145,0,21.07,2.64,1.71,0.228,1,ACTIVE,0,1,1,1,16:30:30
00306064,1,271,0,241,0,70.39,7.63,6.01,0.802,1,ACTIVE,0,1,1,1,16:31:00
00306064,1,272,0,13,0,262.8,14.3,25.1,10.3,1,ACTIVE,0,1,1,1,16:31:30
